comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1991,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1991,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1991,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1991,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1992,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1992,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1992,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1992,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1992,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1993,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1993,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1993,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1993,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1993,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1994,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1994,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1994,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1994,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1994,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1995,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1995,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1995,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1995,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1995,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1996,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1996,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1996,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1996,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1996,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1997,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1997,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1997,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1997,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1997,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1998,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1998,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1998,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1998,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1998,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1999,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1999,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1999,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1999,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1999,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2001,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2001,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2001,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2001,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2001,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2002,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2002,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2002,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2002,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2002,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2003,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2003,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2003,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2003,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2003,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2004,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2004,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2004,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2004,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2004,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2005,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2005,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2005,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2005,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2005,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2006,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2006,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2006,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2006,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2006,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2007,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2007,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2007,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2007,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2007,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2008,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2008,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2008,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2008,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2008,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2009,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2009,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2009,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2009,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2009,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2010,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2010,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2010,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2010,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2010,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2011,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2011,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2011,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2011,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2011,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2012,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2012,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2012,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2012,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2012,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2013,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2013,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2013,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2013,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2013,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2014,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2014,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2014,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2014,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2014,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2015,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2015,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2015,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2015,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2015,0.8
Bowhead,Balaena mysticetus,NA,1,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2016,0.8
Bowhead,Balaena mysticetus,NA,2,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2016,0.8
Bowhead,Balaena mysticetus,NA,3,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2016,0.8
Bowhead,Balaena mysticetus,NA,4,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2016,0.8
Bowhead,Balaena mysticetus,NA,8,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2016,0.8
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1965,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1965,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1966,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1966,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1967,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1967,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1968,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1968,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1969,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1969,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1970,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1970,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1971,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1971,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1972,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1972,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1973,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1973,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1974,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1974,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1975,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1975,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1976,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1976,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1977,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1977,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1978,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1978,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1979,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1979,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1980,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1980,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1981,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1981,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1982,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1982,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1983,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1983,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1984,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1984,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1985,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1985,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1986,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1986,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1987,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1987,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1988,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1988,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1989,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1989,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1990,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1990,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1991,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1991,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1992,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1992,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1993,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1993,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1994,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1994,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1995,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1995,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1997,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1997,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1998,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1998,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1999,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1999,0
Minke Whale,Balaenoptera acutorostrata,NA,8,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2e3,0
Minke Whale,Balaenoptera acutorostrata,NA,9,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2e3,0
